Topic Modeling Id - New Index,Item ID,Title/Description,Idioma
291,ITEM-20001,Talleres de arranque bajo Metodologia PMR Mediante un trabajo conjunto con el organismo ejecutor y el equipo de proyecto del Banco se actualiza el Plan de Ejecución Plurianual (PEP) y el Plan Operativo Anual (POA) usando la metodología PMR.Lo anterior ayuda a establecer la línea base de las metas físico-financieras del proyecto y la actualización de su progreso en los sistemas de monitoreo del Banco.Este taller se recomienda para proyectos que cuentan con efectividad legal y se encuentran cerca de la fecha de elegibilidad; también se recomienda llevarlo a cabo a más tardar  días después de ser declarado elegible en cualquier caso se requiere contar con el  equipo clave del organismo ejecutor designado.,Español
292,ITEM-20003,Talleres Avanzandos bajo Metodologia PMR (AGILE) El objetivo de este taller es brindar propuestas de solución a los problemas de baja ejecución de los proyectos a través de un diagnóstico con los actores claves del proyecto y un taller de soluciones a nivel estratégico y operativo. Se recomienda para operaciones en alerta o problema de acuerdo con su clasificación de desempeño en los sistemas de monitoreo del Banco y se nominan por Sectores,Español
293,ITEM-24002,Manejo de su Presencia en Redes Sociales Esta capacitación le permitirá: () entender cómo las sendas personales y profesionales se cruzan y se ven afectadas por los medios sociales; () aprender sobre mejores prácticas para compartir contenido y participar en medio sociales; () familiarizarse con los elementos clave para crear una presencia en medios sociales influyente e inteligente; y () administrar responsablemente su perfil y contenido en línea de modo que estén en línea con las políticas del BID.,Español
294,ITEM-25002,Curso de Actualización de Ética del BID Este curso ofrece una revisión del Código de Ética y Conducta Profesional. En el curso usted podrá explorar el papel de la ética en su trabajo y refrescar la memoria sobre el Código de Ética y Conducta Profesional; Aplicar sus habilidades a escenarios que reflejan cuestiones actuales relacionadas con la ética en el BID; Familiarizarse más con los recursos disponibles para ayudarle a hacer frente a preguntas inquietudes y quejas. Para inscribirse y tomar este curso debió haber completado el curso básico obligatorio de ética ya sea en un taller presencial o en línea.,Español
295,ITEM-26001,Taller de transformación digital en mercados laborales crear un entendimiento común soibre  como apoyarse en  la transformaciòn digital para enfrentar los cambios futuros en  los mercados laborales y asimismo para enfrentar  los impactos que la transformación digital tiene sobre los empleos futuros.,Español
296,ITEM-26002,Sea su mejor competencia-acerquese al abismo conversacion con el gerente,Español
297,ITEM-31001,Uso de la nueva marca BID Invest Sesión para aprender más sobre el uso de la nueva marca: IDB Invest,Español
298,ITEM-36002,Registro de tiempo laboral en SAP para Consultores El proceso de completar un informe de tiempo para un empleado del BID es una función fundamental para el Banco ya que captura el esfuerzo que los empleados dedican trabajando en los diferentes productos y servicios del Banco. El reporte de su tiempo es esencial para aumentar la cultura de transparencia rendición de cuentas y eficiencia de costos en el Banco. En este curso de  minutos usted aprenderá porqué el reporte de su tiempo es fundamental para la buena administración del Banco así también como ingresar su tiempo y asistencia en el SAP Timesheet.,Español
299,ITEM-37003,Big Data for StrategicLeadership Convertir una organización en Data Driven y empezar a trabajar en un entorno Big Data (utilizando diferentes tipos de fuentes de datos y grandes volúmenes en tiempo real aplicando analíticas avanzadas y predictivas) empieza por comprender las nuevas oportunidades que conlleva.El programa está diseñado para directivos y especialistas del BID que tienen responsabilidad por la conducción estratégica de sus áreas de negocio y/o que brindan asesoría a los clientes del Banco en LAC y que están interesados en ampliar sus capacidades analíticas más allá del Business Intelligence y en mejorar sus habilidades de toma de decisiones basadas en datos de forma práctica.,Español
300,ITEM-38001,Entrenamiento Gestión de Proyectos Entrenamientos gestión de Proyectos talleres de planificación...,Español
301,ITEM-39001,Interviewing Essentials Webinar-Spanish   or Estrategias para entrevistas            El objetivo de esta sesión es enseñar a los participantes como prepararse para entrevistas estilos preguntas típicas y respuestas al igual que preguntas que tendrían que hacer y como serán evaluados.,Español
302,ITEM-40001,Interviewing Essentials Webinar-Spanish El objetivo de esta sesión es enseñar a los participantes como prepararse para entrevistas estilos preguntas típicas y respuestas al igual que preguntas que tendrían que hacer y como serán evaluados.,Español
303,ITEM-41001,Asociaciones Público Privadas y Concesiones: Diseño Implementación y Desafíos Profundizar en la temática de APP’s en sus diversas áreas a lo largo del ciclo de proyecto hasta su implementación y seguimiento. Esto va acompañado de una serie de actividades y presentación de proyectos reales y casos de estudio y análisis,Español
304,ITEM-41002,Asamblea de Gobernadores de CID TBD,Español
305,ITEM-43001,Gestión de Proyectos de Desarrollo MOOC Gestión de Proyectos de Desarrollo,Español
306,ITEM-43003,Lecciones Aprendidas para Actualización del Documento del Marco Sectorial de Seguridad Alimentaria Este taller tiene como objetivo intercambiar experiencias y conocimientos con el fin de identificar y validar lecciones aprendidas (del diseño ejecución y evaluación de proyectos) relevantes para la actualización del capítulo  del Documento del Marco Sectorial de Seguridad Alimentaria.,Español
307,ITEM-45001,Uso de Recursos de la Comisión Europea en Proyectos de Desarrollo: Visión General En el BID contamos con la posibilidad de financiar o co-financiar proyectos específicos con recursos de la Comisión Europea. En este curso mostraremos el proceso para la gestión de proyectos que usen estos recursos. Esta versión está dirigida a Representantes Jefes de Operaciones y el personal general del Banco por lo que se presenta la visión general del proceso. Está disponible otro curso con información detallada dirigido a los equipos de proyectos.,Español
308,ITEM-46001,Monitoreo de las Operaciones de Cooperación Técnica Este curso te permitirá conocer la información que necesitas para preparar el informe de progreso de una operación de cooperación técnica financiada con recursos administrados por el BID.  Encontrarás cinco lecciones breves en las que conocerás desde las características de las operaciones de cooperación técnica hasta los componentes de la matriz de resultados y algunas buenas prácticas que podrás aplicar cuando ingreses el progreso de tu operación en Convergencia.,Español
309,ITEM-47002,Diálogo con Expertos para la Actualización del Marco Sectorial de Seguridad Alimentaria Intercambiar conocimientos y experiencias entre expertos externos y especialistas del Banco para recibir insumos para la actualización del Documento del Marco Sectorial de Seguridad Alimentaria,Español
310,ITEM-51001,Uso de Recursos de la Comisión Europea en Proyectos de Desarrollo: Para Equipos de Proyectos En el BID contamos con la posibilidad de financiar o co-financiar proyectos específicos con recursos de la Comisión Europea. A lo largo de este curso mostraremos el proceso para la gestión de proyectos que usen estos recursos. Esta versión está dirigida a los equipos de proyectos por lo que se presentan los detalles del la gestión. Está disponible otro curso con la visión general.,Español
311,ITEM-51002,Bloguear o No Bloguear Se explicarán los conceptos básicos de los blogs del BID y los participantes podrán escribir y compartir sus blogs para que sean revisados y discutidos con el grupo.,Español
312,ITEM-54002,Finding Your Next Job Webinar- Spanish / Estrategias de búsqueda de trabajo El objetivo de esta sesión es que lo participantes aprendan diferentes métodos de búsqueda de trabajo desde el muy tradicional hasta no tan tradicional. Los participantes también aprenderán  a identificar  las herramientas básicas y necesarias para tener éxito en la búsqueda de trabajo.,Español
313,ITEM-56002,Introducción a ezShare  Comprender los conceptos y beneficios de ezShare como repositorio de documentos del Grupo BID. Sus funcionalidades de colaboración y herramientas de trabajo.,Español
314,ITEM-56003,Gobernanza y priorización del gasto en salud ,Español
315,ITEM-57002,ezShare: Paso a Paso En este curso encontrará las explicaciones detalladas de los principales procesos en ezShare: cómo subir documentos check in check out ver historial enviar borrar buscar y finalizar documentos.,Español
316,ITEM-57004,Guía el camino: Mejorando el registro de información de contratos Al finalizar este curso usted podrá:-Explicar la importancia de la información de contratos que se registra en el Sistema de Información de Adquisiciones. (PRISM)-Aplicar los diferentes procedimientos disponibles en el Sistema de Información de Adquisiciones. (PRISM),Español
317,ITEM-57006,"Contrato de Préstamo de Inversión para Operaciones con Garantía Soberana Este curso va dirigido a audiencias externas y se realiza en Moodle. Para ver todos los detalles y registrarse por favor visitar el siguiente enlace:https://cursos.iadb.org/es/indes/contrato-prestamo-inversion-operaciones-garantia-soberana-financiadasClave de acceso: LEG-CC-El curso ""Contrato de Préstamo de Inversión para Operaciones con Garantía Soberana Financiadas con Recursos del Capital Ordinario"" comprende cuatro módulos que incluyen aspectos generales del contrato aspectos financieros del préstamo aspectos operativos del proyecto y temas de aplicación uniforme a todos los préstamos para operaciones de préstamo para inversión.",Ingles
318,ITEM-58001,Oportunidades de Co-Financiamiento para INE Especialistas de INE y de ORP discutirán las opciones de co-financiamiento más relevantes para nuestras operaciones de préstamo: JICA Fonprode Unión Europea Facilidad Coreana de Infraestructura Green Climate Fund y Global Environment Facility.El cofinanciamiento de proyectos es un mecanismo esencial para llevar adelante operaciones y cooperaciones técnicas de infraestructura. Para asegurar el acceso y uso eficiente a fuentes de cofinanciaimento esta sesión se centrará en actualizar el conocimiento de los especialistas sobre los criterios de elegibilidad los procedimientos necesarios y los fondos disponibles para INE.  Especialistas de ORP e INE presentarán la disponibilidad de fondos y su procedencia asi como experiencias exitosas de proyectos cofinanciados. La sesión brindará informacion sobre JICA Fonprode Unión Europea Facilidaa Coreana de Infraestructura Green Climate Fund y Global Environement Facility.,Español
319,ITEM-59001,Movilidad Laboral transferencia tecnológica y desempeño de firmas en Perú ,Español
320,ITEM-61003,Organización y gobernanza de los institutos públicos de investigación orientados a una misión Análisis de casos en Nueva Zelanda Colombia Uruguay y Chile,Español
321,ITEM-63002,Seminario de Orientación Institucional para Nuevo Staff del BID El Seminario de Orientación Institucional ONBoard@IDB es uno de los componentes del Programa de On-Boarding para nuevo staff del BID que se complementa con otras intervenciones virtuales y presenciales y que tiene como finalidad facilitar su proceso de incorporación al Banco y acortar su curva de aprendizaje a fin de optimizar su contribución a la organización.Los objetivos de este evento son los siguientes: proporcionar una visión general de la misión objetivos y organización del BID así como de aspectos clave de la gestión de operaciones del conocimiento y de los recursos humanos; y generar un espacio de encuentro e interacción entre nuevos empleados directivos y expertos del BID que propicie el intercambio de conocimientos y experiencias así como el apoyo la colaboración y el trabajo en equipo entre empleados.,Español
322,ITEM-63003,Taller Fundamentos de las Operaciones con Garantía Soberana Este taller introductorio tiene como finalidad proveer conocimientos y herramientas básicas que todo personal que empieza a trabajar en el área operativa del Banco o que por la naturaleza de su función interactúa de alguna manera con ella necesita saber.Después de asistir al taller el empleado tendrá una visión general de aspectos clave elementales en la gestión integral de las operaciones con garantía soberana del Banco. Así mismo en el taller tendrá la oportunidad de compartir con colegas afines sus inquietudes e intereses generando así una red de colaboración y apoyo.,Español
323,ITEM-64002,Soluciones para el Financiamiento Privado de Infraestructura en Brasil El BID y el WEF (World Economic Forum) elaboran estudios para apoyar el desarrollo de la infraestructura en Brasil mediante alternativas de financiación privada. Durante esta sesión se compartirá el “Reporte de Soluciones para el Financiamiento Privado de Infraestructura en Brasil” que fuera elaborado por Lara Fenolio y Carlos Mellis. Dicho reporte incluye recomendaciones para mejorarr los instrumentos de financiamiento de la infraestructura en el país.,Español
324,ITEM-65002,Kickoff Ejecución Digital Sesión de cierre de los talleres digitales para revisar productos y planes de acción,Español
325,ITEM-68003,"Meeting Planner Al finalizar el entrenamiento los participantes serán capaces de manejar el nuevo sistema ""meeting planner"" para agendar reuniones.Para mayor información sobre esta capacitación favor contactar a Monica Riano (monicari@iadb.org).",Español
326,ITEM-68005,La nueva economía digital en América Latina y el Caribe ¡La revolución tecnológica ha llegado para quedarse! Y con ella una nueva economía digital. ¡Inscríbete en el curso para conocer los impactos y las oportunidades que los avances tecnológicos están generando en América Latina y el Caribe! https://www.edx.org/es/course/la-nueva-economia-digital-en-america-idbx-idbx,Español
327,ITEM-68007,Taller Virtual de Lineamientos LMK ,Español
328,ITEM-69002,Selección / Contratación de Firmas para el Trabajo Ejecutado por el Banco (BEO): Curso Básico Al finalizar el curso los participantes serán capaces de: (i) Explicar la función de adquisiciones y el porqué es una función estratégica que contribuye a la agenda del Banco; (ii) Explicar las precondiciones para iniciar un proceso de adquisiciones; (iii) Explicar cómo el Banco gestiona las adquisiciones; (iv) Describir algunos de los aspectos más importantes de la política GN-- y explicar su alcance; (v) Describir los roles y responsabilidades de los actores involucrados en la selección y contratación de firmas consultoras; (vi) Comparar los tres métodos para la seleccion de firmas consultoras contenidos en la política; y (vii) Decidir cuándo usar un contrato de suma alzada o un acuerdo marco entre otros temas.,Español
329,ITEM-70002,Selección / Contratación de Firmas para Trabajo Ejecutado por el Banco (BEO): Jefe de Equipo La Selección y Contratación de Firmas Consultoras para el Trabajo Operativo Ejecutado por el Banco (BEO) se basa en una estructura descentralizada donde las Unidades Contratantes del Banco llevan a cabo sus respectivos procesos de seleccion y contratacion al tiempo que son responsables de la preparacion asignación y supervisión de los respectivos contratos. Este proceso es liderado por el Jefe de Equipo de Proyecto (PTL). Al final de este curso los PTLs se habran familiarizado sobre cómo: (i) Tratar protestas de Firmas; (ii) cuándo y para qué recurrir a OCSU Oficina de Integridad Institucional (OII) Oficina de Etica Oficina de Control de Riesgo (RMG); (iii) Qué incluir en un contrato; y (iv) Cómo mitigar riesgos entre otros aspectos.,Español
330,ITEM-70004,ESG Talleres Sectoriales Los objetivos del taller son:•	fortalecer el conocimiento de los especialistas sectoriales sobre las políticas de salvaguardias sociales y ambientales;•	intercambiar experiencias sobre los principales desafíos recurrentes respecto el cumplimiento de las salvaguardias que enfrentan los equipos durante el ciclo de proyectos; e•	incentivar una relación de confianza entre los equipos de ESG y sectores,Español
331,ITEM-7006,Develop your Career Path Webinar - Spanish / Cómo desarrollar tu carrera profesional El objetivo de esta sesión es que los participantes aprendan a crear su propio camino en el desarrollo de su  carrera. Comprenderán la importancia de la auto-evaluación y exploración en el mundo del trabajo con el fin de tomar la decisión más efectiva en su carrera profesional.,Español
332,ITEM-71002,Efecto portafolio de la regulación de precios de medicamentos el caso de Colombia Una presentación sobre cómo se ha presentado el efecto portafolio en Colombia tras  años de implementación de la política de regulación de precios de medicamentos,Español
333,ITEM-73001,Modern Management for FMP Apartir de reflexiones de grupos los participantes se familiarizaran   sobre lo que significa ser lideres del futuro,Español
334,ITEM-76001,Gestión de Riesgos en Proyectos de Desarrollo La gestión de riesgos es un área de conocimiento de la dirección de proyectos que tiene por objetivo disminuir la probabilidad e impacto de los eventos negativos y aumentar la de los eventos positivos.Este curso desarrollará las siguientes competencias:•	Reconocer la importancia de la gestión de riesgos a lo largo de la vida de un proyecto.•	Diferenciar un riesgo de un problema.•	Identificar los riesgos de un proyecto.•	Registrar adecuadamente los riesgos de un proyecto.•	Evaluar cualitativamente los riesgos.•	Elaborar un plan de respuesta a los riesgos priorizados.•	Realizar el seguimiento y control de los riesgos de un proyecto.,Español
335,ITEM-76003,Día de la Gestión del Proyecto Social Día de la Gestión del Proyecto Social busca establecer una conexión profesional entre equipos de proyectos financiados por el BID y otras instituciones y PMPs voluntarios miembros del PMI con el objetivo de abordar retos de gestión principalmente en el área de interesados clave y comunicaciones que el equipo esté afrontando en su proyecto. Dependiendo cuán avanzados estén cada uno de los equipos los gestores de proyecto proveerán asistencia en estas áreas - y otras si fuera necesario - y en forma conjunta alcanzarán hitos pre determinados que sentarán las bases para el desarrollo y ejecución futura del proyecto.,Español
336,ITEM-78001,Plantas Hidroeléctricas de Generación de Energia V.. En el contexto del compromiso del Banco de incrementar el acceso de los países de la región a energía sostenible confiable y asequible la División de Energia se propone fortalecer el conocimiento del grupo temático de energiá hidroeléctrica para el diseño construcción operación y mantenimiento de plantas hidroelectricas.  Este taller será facilitado por el Instituto Costarricense de Electricidad (ICE) y se enfocará en los estudios necesarios para evaluar la factibilidad de un proyecto hidroeléctrico la gestión socio-ambiental del mismo el alcance de los diseños básico y final el gerenciamiento monitoreo y supervisión de la construcción.,Español
337,ITEM-79001,PMCoach II Desarrollar habilidades interpersonales en gestión de proyectos y en particular la metodología PMR para poder facilitar eventos relacionados con la gestión de proyectos (talleres de arranque y otro tipo de talleres de proyecto). El curso usa la metodología del PMR desarrollada en la guía de gestión de proyectos PML en combinación con técnicas de facilitación.,Español
338,ITEM-79002,PMCoach I Este curso virtual con tutor está orientado a fortalecer los criterios de evaluación de los participantes respecto a la calidad de las herramientas de gestión de proyecto. Este curso busca esarrollar habilidades técnicas en gestión de proyectos y en particular la metodología PMR para poder facilitar discusiones técnicas relacionadas con las herramientas de gestión de proyectos tanto en talleres de arranque como otro tipo de talleres de proyecto.,Español
339,ITEM-79004,"Selección / Contratación de Firmas para Trabajo Ejecutado por el Banco (BEO): Certificación La Política GN-- para la Selección y Contratación de Firmas Consultoras para el Trabajo Operativo Ejecutado por el Banco contempla la existencia de Personal del Banco y consultores DTC certificados por OCSU en la interpretación y aplicación de la Política y sus Guías Operativas (OP--) así como el uso del Portal. El presente curso prepara para presentar el examen de certificación. Una vez aprobado el examen y autorizado por OCSU el personal podrá: (i) asesorar al Jefe de Proyecto durante las diferentes etapas del proceso de selección y contratación; (ii) dar ""clearances"" según sea necesario; (iii) entender la aplicabilidad de la Política y de las Guías Operativas.  ",Español
340,ITEM-8002,Create Your Ultimate Resume / Cómo crear tu currículum vitae Webinar El objetivo de esta sesión es aprender  cómo escribir presentar y utilizar herramientas de búsqueda de trabajo para lograr sus objetivos específicos.,Español
341,ITEM-8004,Estrategias para entrevistas Webinar El objetivo de esta sesión es enseñar a los participantes como prepararse para entrevistas estilos preguntas típicas y respuestas al igual que preguntas que tendrían que hacer y como serán evaluados.,Español
342,ITEM-81002,PMA - Certificación Asociado en Gestión de Proyectos de Desarrollo El curso tiene como objetivo presentar las herramientas modernas de planificación y gestión de proyectos de desarrollo con base a las mejores prácticas internacionales (PMI y el Prince). El programa está dirigido a equipos de proyecto y por ende la inscripción debe realizarse por equipos no de forma individual.El curso de capacitación Asociado en Gestión de Proyectos de Desarrollo fue diseñado y organizado por el Banco Interamericano de Desarrollo (BID) como parte de la iniciativa de Gestión de Proyectos para Resultados (PMR) orientado a mejorar las competencias en gestión de proyectos de los equipos constituidos por los miembros de las agencias ejecutoras y miembros de los órganos de enlace.Se espera que esta capacitación fortalezca tus facultades de planificación y gerencia de proyectos y las de tu equipo. Con ello se busca que los programas bajo tu responsabilidad se ejecuten con un enfoque en resultados y considerando los riesgos identificados a través de la aplicación de prácticas y herramientas probadas de la gestión de proyectos.El curso costa de una fase virtual de  semanas integrada por  módulos de aprendizaje. Éstos a su vez se estructuran en unidades cuyos contenidos se refuerzan con una serie de actividades individuales y grupales que realizarás con el acompañamiento de un tutor. Una vez completada esta fase virtual cada equipo deberá preparar un trabajo final sobre temas prácticos abordados durante el curso. El componente virtual puede complementarse con dos talleres presenciales uno al comienzo y otro al final si así lo decide tu equipo con el tutor.Duración:  semanasEsfuerzo estimado:  horas por semanaMínimo esfuerzo requerido:  horas por cursoValor: Concretar con el facilitador.Nivel: IntermedioIdiomas: Español inglés portugués y FrancésEstructura del cursoMódulo . Acta De Constitución Del Proyecto Y EdtMódulo . CronogramaMódulo . Curva S Y Matriz De AdquisicionesMódulo . Matriz De Riesgos Y Matriz De ComunicacionesMódulo . Matriz De Asignación De Responsabilidades Y Gestión Del Valor GanadoObjetivosAl finalizar el curso los participantes deberían ser capaces de:Identificar los Siete () Pasos de la Metodología del PMR.Explicar los diferentes procesos para el desarrollo de los Siete () Pasos de la metodología del PMR.Aplicar los Siete () Pasos de la Metodología del PMR en la gestión de sus proyectos de desarrollo.Demostrar un compromiso personal para lograr los objetivos del equipo.,Español
343,ITEM-81003,PML - Certificación Liderazgo en la Gestión de Proyectos de Desarrollo El curso tiene como objetivo presentar las herramientas modernas de planificación y gestión de proyectos de desarrollo con base a las mejores prácticas internacionales (PMI y el Prince). El programa está dirigido a equipos de proyecto previamente seleccionados; por lo que en este momento las inscripciones están restringidas a participantes por invitación.REQUISITOS DEL PARTICIPANTELos participantes deben ser previamente seleccionados e invitados.,Español
344,ITEM-83002,Tipos de Productos del Banco en Convergencia Curso virtual que contiene un módulo autoformativo que presenta los aspectosconceptuales una evaluación de conocimiento y preguntas frecuentes.Además incluye grabación de uno de los seminarios online en el que se presentóla taxonomía de productos y guías paso a paso para el uso de Convergencia.,Español
345,ITEM-84001,Big Data  for Strategic Leadership - Ven y aprende sobre los retos y oportunidades que plantea el Big Data y cómo abordarlos: el cambio de paradigma que comporta y cómo dar los primeros pasos hasta llegar a convertir una compañía en Data Driven.,Español
346,ITEM-84002,Ciclo de Preparación y Ejecución de un Trabajo Económico y Sectorial (ESW) y de Insumo Corp. (CIP) Los ESWs y CIPs son productos de conocimiento que el Banco desarrolla anualmente y que tienen características y procedimientos establecidos en VPS. En este curso aprenderás a crear operaciones de ESW y CIP en Convergencia y a crear las propuestas de cada producto de conocimiento.,Español
347,ITEM-85001,Gestión de Misiones en Convergencia Curso virtual que contiene un módulo interactivo que presenta la definición y principales características del proceso de misiones del Banco y una evaluación de conocimiento. Además incluye grabación de uno de los talleres de capacitación online realizados al momento del lanzamiento del módulo y guías paso a paso para el uso de Convergencia.,Español
348,ITEM-85002,Salvaguardias Ambientales y Sociales (ESG) Curso virtual que contiene un módulo autoformativo que presenta los aspectos conceptuales. Además incluye grabación de uno de los talleres de capacitación online realizados al momento del lanzamiento del módulo preguntas frecuentes y guía paso a paso para el uso de Convergencia.,Español
349,ITEM-86001,Project Management for Development Professionals Curso virtual con tutor que a través de actividades sincrónicas y asincrónicas introduce los principales conceptos de las herramientas de planificación y gestión previstas en la metodología del PMR. Su objetivo es fortalecer el conocimiento y las habilidades de planificación y gerencia de proyectos.,Español
350,ITEM-87001,Capacitación en Gestión del Desempeño para jefes de sección de SEC ,Español
351,ITEM-90002,Elegibilidad de Fondos para Cooperaciones Técnicas no Reembolsables en Convergencia Comprender el proceso de elegibilidad de fondos para cooperaciones técnicas no reembolsables CTNR. Asimismo los participantes podrán preparar el abstracto de una CTNR iniciar el proceso de identificación de fondos y hacer seguimiento al proceso de elegibilidad.,Español
352,ITEM-90003,Taller de capacitación en Gestión del Desempeño para el staff de SEC ,Español
353,ITEM-91001,Tableau Training El objetivo de la sesión es principalmente informar a los participantes de productos ya existentes en términos de data de forma que puedan aprovechar esos recursos y evitar duplicidad. Por otro lado esta sesión busca dejarles conocer cuales son las fuentes de datos oficiales para que los usuarios puedan utilizarlas.,Español
354,ITEM-92001,Estrategia de Comunicación  | Flagship IFD | Trámites ,Español
355,ITEM-94001,Conversatorio con Juan Rada Conversación sobre el marco general sobre tendencias digitales en los sectores sociales y desafíos de política pública.,Español
356,ITEM-94002,Transferencia de Conocimiento en Operaciones El objetivo es que la Gerencia del Sector Social (SCL/SCL) coordine la transferencia de conocimiento de expertos del Banco en temas operativos.,Español
357,ITEM-95003,Infolinks  - Español El curso de Infolinks te mostrará cómo preparar crear y publicar anuncios de parte de tu Departamento. Esto curso incluye instrucciones videos lecturas y un examen.,Español
358,ITEM-97001,Capacitación en Comunicaciones para personal de la COF de Panamá Capacitación en Comunicaciones para personal de la COF de Panamá,Español
359,ITEM-99001,Transferencia de conocimiento en temas Técnicos El objetivo es que la Gerencia del Sector Social (SCL/SCL) coordine la transferencia de conocimiento de expertos del Banco en temas técnicos,Español
360,ITEM-99003,Transferencia de Conocimiento en temas Administrativos El objetivo es que la Gerencia del Sector Social (SCL/SCL) coordine la transferencia de conocimiento de expertos del Banco en temas administrativos,Español
