Topic Modeling Id - New Index,Item ID,Title/Description,Idioma
247,ITEM-187075,"['diaspora', 'develop', 'forum', 'session', 'conduct', 'partnership', 'institut', 'caribbean', 'studi', 'part', 'nation', 'caribbean', 'american', 'legisl', 'week', '(ncalw)', '.', 'goal', 'session', 'explor', 'opportun', 'challeng', 'creat', 'climate-smart', 'economi', 'resili', 'societi', 'initi', 'strategi', 'tactic', 'need', 'paradigm', 'shift', 'institut', 'chang', 'achiev', 'transform', 'caribbean.']",Ingles
248,ITEM-187076,"['digit', 'technolog', 'econom', 'transform', 'seminar', 'offerd', 'partnership', 'idb', 'caribbean', 'central', 'american', 'action', '(ccaa)', 'mastercard.', 'seminar', 'intened', 'engag', 'particip', 'conves', 'digit', 'technolog', 'econom', 'transformation.', 'technolog', 'provid', 'access', 'transform', 'tool', 'allow', 'underserv', 'popul', 'sme', 'integr', 'effect', 'societi', 'valu', 'chain', 'open', 'econom', 'trade', 'opportun', 'would', 'previous', 'unattainable.', 'session', 'roundtabl', 'bring', 'togeth', 'decision-mak', 'stakehold', 'discuss', 'technolog', 'build', 'sustain', 'islands.top', 'include:\uf0d8', 'build', 'smart', 'sustain', 'islands:', 'creat', 'resili', 'societi', 'enabl', 'ecosystem', 'digit', 'transactions\uf0d8', 'har', 'trade', 'growth:', 'enabl', 'region', 'smes', 'enter', 'global', 'commerce\uf0d8', 'tourism', 'catalyst', 'growth', 'resiliencethi', 'program', 'invit', 'only.']",Ingles
249,ITEM-187077,"['spanish', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
250,ITEM-187078,"['“data', 'scienc', 'social', 'good:', 'case', 'studi', 'opportun', 'challenges”', 'data', 'scienc', 'help', 'reduc', 'polic', 'violenc', 'misconduct?', 'help', 'increas', 'retent', 'patient', 'care?', 'help', 'prevent', 'children', 'get', 'lead', 'poisoning?', 'help', 'citi', 'better', 'target', 'limit', 'resourc', 'improv', 'live', 'citizens?', ""we'r"", 'awar', 'hype', 'around', 'data', 'scienc', 'relat', 'buzzword', 'right', 'turn', 'hype', 'social', 'impact', 'take', 'cross-disciplinari', 'train', 'team', 'methods.', 'talk', ""we'll"", 'discuss', 'lesson', 'learn', 'data', 'scienc', 'social', 'good', 'fellowship', 'work', 'dozen', 'data', 'scienc', 'project', 'past', 'year', 'non-profit', 'govern', 'high-impact', 'public', 'polici', 'social', 'challeng', 'crimin', 'justic', 'public', 'health', 'educ', 'econom', 'develop', 'public', 'safeti', 'workforc', 'train', 'urban', 'infrastructure.']",Ingles
251,ITEM-187080,"['hud', 'regin', 'polici', 'dialogu', '&', 'caribbean', 'urban', 'forum', 'support', 'caribbean-specif', 'sub-region', 'polici', 'dialogu', 'identifi', 'common', 'solut', 'area', 'press', 'hous', 'urban', 'develop', 'challenges.']",Ingles
252,ITEM-187091,"['effect', 'techniqu', 'becom', 'trust', 'advisor', 'idb', 'auditor', 'work', 'environ', 'forefront', 'organiz', 'change.', 'depart', 'aim', 'effect', 'busi', 'partner.', 'compet', 'backdrop', 'one', 'one-half', 'day', 'train', 'session', 'program', 'provid', 'particip', 'techniqu', 'use', 'function', 'trust', 'advisor', 'strateg', 'partner', 'constituents.']",Ingles
253,ITEM-187111,"['in-hous', 'clinic', 'retire', 'cours', 'dedic', 'retire', 'idbg', 'learn', 'new', 'portal', 'access', 'pertin', 'retir', 'information.']",Ingles
254,ITEM-187114,"['bbl', 'preserv', 'lake', 'kinneret', 'red', 'sea–dead', 'sea', 'convey', 'project', 'two', 'critic', 'initi', 'sustain', 'climat', 'resili']",Ingles
255,ITEM-187115,"['group', 'languag', 'class-', 'sp', 'languag', 'cultur', 'program-', 'group', 'class', 'session']",Ingles
256,ITEM-187116,"['bbl', 'water.org', 'leverag', 'domest', 'resourc', 'achiev', 'last-mil', 'access', 'water', 'sanit']",Ingles
257,ITEM-187118,"['bbl', 'esw:', 'raw', 'competition:', 'analysi', 'food-energy-wat', 'nexus', 'chile', 'perú', 'analysi', 'food-energy-wat', 'nexus', 'chile', 'perú']",Ingles
258,ITEM-187119,"['spanish', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
259,ITEM-187122,"['track', 'global', 'surfac', 'water', 'dynam', 'space', 'present', 'global', 'water', 'watch', 'model']",Ingles
260,ITEM-187123,"['ine', 'talk', '-', 'special', 'conference:', '""innov', 'util', 'future""', '-', 'dr', 'fereidoon', 'sioshansi', 'present', 'discuss', 'dr', 'freidoon', 'sioshansi']",Ingles
261,ITEM-187124,"['spanish', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
262,ITEM-187127,"['spanish', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
263,ITEM-187132,"['launch', 'casa', 'program', 'event', 'launch', 'capac', 'build', 'asset', 'manag', 'advisori', 'seric', 'pilot', '(casa)', 'program.', 'session', 'kick-off', 'event', 'work', 'work.']",Ingles
264,ITEM-187133,"['savvi', 'fin', 'women', 'luncheon', 'session', 'part', 'women', 'career', 'energ', 'program', 'promot', 'exchang', 'offic', 'savvi', 'experi', 'senior', 'fin', 'women', 'wcep', 'cohort.']",Ingles
265,ITEM-187135,"['eye', 'latin', 'america', 'world', 'water', 'week', 'reunión', 'anual', 'de', 'eye', 'lac', 'en', 'la', 'semana', 'mundial', 'del', 'agua', 'de', 'siwi']",Español
266,ITEM-187136,"['th', 'high-level', 'forum', 'caribbean', 'minist', 'respons', 'water', 'bring', 'togeth', 'minist', 'technic', 'advisor', 'develop', 'partner', 'high', 'level', 'politicaland', 'polici', 'forum', 'review', 'provid', 'endors', 'support', 'strateg', 'action', 'plan(sap)', 'govern', 'build', 'climat', 'resili', 'water', 'sector', 'caribbean.']",Ingles
267,ITEM-187138,"['taller', 'sinergia', 'de', 'comunicación', 'ifd-kic', 'learn', 'ifd', 'divis', 'communic', 'role', 'reinforc', 'knowledg', 'idb', 'communic', 'guideto', 'build', 'trust', 'foster', 'collabor', 'among', 'ifd', 'communic', 'front', 'officeto', 'understand', 'communic', 'role', 'respect', 'unitsto', 'receiv', 'feedback', 'suggest', 'kic', 'potenti', 'servic']",Ingles
268,ITEM-187141,"['trd', 'learn', 'series:', 'idb', 'art', 'collect', 'tour', 'tour/presentación.']",Español
269,ITEM-187143,"['learn', 'basic', 'american', 'sign', 'languag', 'six', 'session', 'learn', 'basic', 'american', 'sign', 'language!', 'hurri', 'regist', 'slot', 'available!th', 'instructor', 'dayamarali', 'espinosa', 'idb', 'intern', '(born', 'deaf', 'speak', 'languag', 'love', 'danc', 'hear', 'music', 'learn', 'languag', 'culture.', 'former', 'violin', 'player.)', 'session', '–', 'friday', '(from', 'juli', 'august', ')', '+', 'wednesday', 'august', ':', '–', ':pmclassroom:', 'sw']",Ingles
270,ITEM-187144,"['work', 'media', 'learn', 'prepar', 'give', 'interview', 'media.']",Ingles
271,ITEM-187145,"['orient', 'seminar', 'idb', 'invest', 'new', 'employe', 'juli', 'purpos', 'orient', 'seminar', 'idb', 'invest', 'new', 'employe', 'shorten', 'learn', 'curv', 'new', 'employe', 'facilit', 'integr', 'idb', 'invest', 'culture.', 'orient', 'seminar', 'opportun', 'learn', 'key', 'aspect', 'idb', 'invest', 'busi', 'interact', 'manag', 'colleagues.']",Ingles
272,ITEM-187146,"['orient', 'seminar', 'idb', 'invest', 'new', 'employe', 'juli', '-', 'hr', 'hr', 'session']",Ingles
273,ITEM-187147,"['orient', 'seminar', 'idb', 'invest', 'new', 'employe', 'juli', '-', 'ethic', 'ethic', 'session']",Ingles
274,ITEM-187150,"['geolac', '-', 'pre', 'post', 'idb', 'meet', 'geotherm', 'congress', 'latin', 'america', 'caribbean', 'geotherm', 'power', 'mexico;', 'north', 'south:', 'challeng', 'lesson', 'learnedgeotherm', 'initi', 'latin', 'america']",Ingles
275,ITEM-187151,"['white', 'paper', 'cut', 'edg', 'metropolitan', 'govern', 'latin', 'america', 'caribbean', 'involv', 'literatur', 'review', 'scholar', 'materi', 'field', 'common', 'pool', 'resourc', 'game', 'theori', 'polit', 'economi', 'pertain', 'metropolitan', 'govern', 'most', 'focus', 'applic', 'ica', 'framework', 'metropolitan', 'govern', 'lac']",Ingles
276,ITEM-187152,"['work', 'virtual', 'team', '-', 'workshop', 'object', 'train', 'provid', 'effect', 'facilit', 'techniqu', 'plan', 'implement', 'knowledg', 'transfer', 'process.']",Ingles
277,ITEM-187153,"['bwise', 'train', 'tbd.']",Ingles
278,ITEM-187154,"['train', 'trainer', 'object', 'session', 'build', 'trust', 'within', 'team', 'communic', 'effect', 'remot', 'team', 'overcom', 'inher', 'challeng', 'work', 'virtually.']",Ingles
279,ITEM-187158,"['ezshar', 'train', 'train', 'cours', 'provid', 'insight', 'ezshar', 'offici', 'idb', 'group', 'document', 'repositori', 'teach', 'upload', 'edit', 'busi', 'document', 'collabor', 'use', 'tool.dur', 'train', 'session', 'learn', 'record', 'manag', 'best', 'practic', 'ezshar', 'function', 'particip', 'interact', 'demonstr', 'practic', 'hand', 'exercises.']",Ingles
280,ITEM-187160,"['english', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
281,ITEM-187163,"['workshop', 'fdc/idb:', 'transport', 'infrastructur', 'brazil', '–', 'opportun', 'private/publ', 'investm']",Ingles
282,ITEM-187164,"['trd', 'learn', 'series:', 'prepar', 'work', 'plan', 'workshop', 'help', 'review', 'step', 'prepar', 'work', 'plan.instructor:', 'armando', 'justolocation:', 'se-']",Ingles
283,ITEM-187165,"['trd', 'learn', 'series:', 'déjà', 'vu', 'train', '(basic', 'level)', 'learn', 'align', 'file', 'use', 'macro', 'facilit', 'align', 'upload', 'document', 'creat', 'translat', 'project', 'pretransl', 'export', 'document', 'learn', 'shortcut', 'more!instructor:', 'etinenn', 'tessierlocation:', 'ne-']",Ingles
284,ITEM-187166,"['trd', 'learn', 'series:', 'sharepoint', 'session', 'design', 'hone', 'particip', 'skill', 'custom', 'updat', 'edit', 'sharepoint', 'sites.', 'end', 'session', 'particip', 'abl', 'describ', 'sharepoint', 'organ', 'key', 'function', 'as:.', 'use', 'ribbon', 'tools.', 'administ', 'secur', 'user', 'groups.', 'add', 'edit', 'content.', 'edit', 'configur', 'page', 'layouts.', 'set', 'librari', 'set', 'alert']",Ingles
285,ITEM-187168,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
286,ITEM-187169,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
287,ITEM-187170,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
288,ITEM-187171,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
289,ITEM-187172,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
290,ITEM-187173,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
291,ITEM-187174,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
292,ITEM-187175,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
293,ITEM-187176,"['digit', 'justic', '|', 'institut', 'prioriti', 'institut', 'prioriti', 'fund', '|', 'digit', 'justic', 'project']",Ingles
294,ITEM-187177,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
295,ITEM-187178,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
296,ITEM-187179,"['spanish', 'class-', 'sp', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
297,ITEM-187180,"['chines', 'train', '|', 'standard', 'mandarin', 'chines', 'class', 'previous', 'annual', 'meet']",Ingles
298,ITEM-187183,"['digit', 'technolog', 'energi', 'sector', 'build', 'extend', 'knowledg', 'mention', 'area', 'ene', 'cooper', 'knl', 'organ', 'cutting-edg', 'knowledg', 'event', 'potenti', 'digit', 'technolog', 'energi', 'sector.', 'event', 'includ', 'compani', 'govern', 'academ', 'expert', 'discuss', 'possibl', 'solut', 'specif', 'problem', 'energi', 'sector', 'use', 'latest', 'digit', 'technologies.']",Ingles
299,ITEM-187187,"['gcm', 'team', 'build', 'event', 'team', 'member', 'fun', 'unplug', 'day', 'day', 'build', 'stronger', 'relationship', 'colleagues.', 'relationship', 'enhanc', 'work', 'flow', 'among', 'unit', 'result', 'effect', 'deliveri', 'expect', 'results.']",Ingles
300,ITEM-187191,"['green', 'tech', 'revolut', 'cut', 'edg', 'ics-csd']",Ingles
301,ITEM-187192,"['purchas', 'order', 'form', 'siscor', 'session', 'help', 'particip', 'familiar', 'process', 'prepar', 'purchas', 'order', 'form', 'facilit', 'purchas', 'good', 'services.']",Ingles
302,ITEM-187193,"['demystifi', 'administr', 'budget', 'demystifi', 'administr', 'budget']",Ingles
303,ITEM-187194,"['pimsec', 'brown', 'bag', 'lunch', 'interact', 'session', 'team', 'jamaica', 'public', 'invest', 'manag', 'secretariat', '(pimsec)', 'facilit', 'clearer', 'understand', 'role', 'review', 'approv', 'project', 'jamaica', 'facilit', 'fiscal', 'space', 'alloc', '(includ', 'idb', 'projects).']",Ingles
304,ITEM-187195,"['siscor', '&', 'ezshar', 'session', 'help', 'particip', 'use', 'program']",Ingles
305,ITEM-187196,"['idb', 'procur', 'certif', 'exam', 'session', 'help', 'particip', 'prepar', 'june', '-', 'certif', 'exam.']",Ingles
306,ITEM-187197,"['partial', 'use', 'countri', 'system', 'intern', 'q&a', 'session', 'implement', 'partial', 'use', 'nation', 'procur', 'system', 'jamaica', 'idb', 'financ', 'projects.', 'purpos', 'session', 'foster', 'discuss', 'implement', 'agreement', 'affect', 'effici', 'execut', 'cja', '.']",Ingles
307,ITEM-187199,"['unleash', 'potenti', 'eq', 'emot', 'intelig', 'play', 'person', 'profession', 'life.']",Ingles
308,ITEM-187200,"['partial', 'use', 'countri', 'system', 'peus', 'q&a', 'session', 'implement', 'partial', 'use', 'nation', 'procur', 'system', 'jamaica', 'idb', 'financ', 'projects.', 'session', 'foster', 'discuss', 'implement', 'agreement', 'affect', 'effici', 'execut', 'cja', '.']",Ingles
309,ITEM-187201,"['mit', 'media', 'lab', 'spring', 'meet', 'live', 'stream', 'mit', 'media', 'lab', 'spring', 'meet', 'showcas', 'technolog', 'applic', 'mit', 'labs.', 'session', 'serv', 'motiv', 'stakehold', 'group', 'explor', 'technolog', 'option', 'avail', 'global', 'solv', 'jamaica', 'problem', 'could', 'lead', 'faster', 'pace', 'development.']",Ingles
310,ITEM-187202,"['institut', 'capac', 'strengthen', 'risk', 'workshop', 'participatori', 'workshop', 'key', 'public', 'offici', 'ministri', 'health', '(moh)', 'execut', 'agenc', 'stakehold', 'discuss', 'result', 'institut', 'capac', 'analysi', 'risk', 'result', 'pose', 'loan', 'execut', 'mechan', 'altern', 'arrang', 'assur', 'these.']",Ingles
311,ITEM-187203,"['leadership', 'workshop', 'perman', 'secretari', 'participatori', 'workshop', 'perman', 'secretari', 'manag', 'lead', 'peopl']",Ingles
312,ITEM-187204,"['strengthen', 'jamaica', 'long-term', 'plan', 'capac', 'pioj', 'foresight', 'exercis', 'consist', 'seri', 'workshop', 'seminar', 'gear', 'toward', 'simul', 'dialogu', 'insight', 'innov', 'competit', 'sustain', 'strategi', 'order', 'help', 'shape', 'pioj', 'strateg', 'coordin', 'advisori', 'function', 'within', 'jamaica.']",Ingles
313,ITEM-187205,"['seminario', 'relámpago', 'ifd']",Español
314,ITEM-187209,"['coder', 'pizza', 'parti', 'meet', 'colleagu', 'passion', 'tech', 'share', 'experi', 'promot', 'develop', 'use', 'open', 'sourc', 'technology.']",Ingles
315,ITEM-187210,"['converg', 'mif', '(english', 'session)', 'mif', 'coordin', 'ite', 'pleas', 'invit', 'virtual', 'train', 'session:', '“all', 'convergence”th', 'workshop', 'cover', 'practic', 'issu', 'use', 'modul', 'converg', 'system', 'creation', 'oper', 'strateg', 'align', 'contractu', 'claus', 'others.webex', 'session:', 'https://iadb.webex.com/iadb/j.php?mtid=mdbdbfaaf']",Ingles
316,ITEM-187212,"['skill', 'digit', 'economi', '|', 'cut', 'edg', 'cti', 'cut', 'edg', 'cti', '|', 'skill', 'digit', 'economi']",Ingles
317,ITEM-187213,"['new', 'trend', 'innov', 'ecosystem', '|', 'cut', 'edg', 'cut', 'edg', 'cti', '|', 'new', 'trend', 'innov', 'ecosystem']",Ingles
318,ITEM-187216,"['workshop', 'acquif', 'storag', 'recoveri', '(asr)', 'workshop', 'address', 'key', 'challeng', 'opportun', 'caribbean.']",Ingles
319,ITEM-187217,"['custom', 'workshop:', 'deliv', 'perfect', 'messag', 'sec', 'client', 'one', 'sec', 'respons', 'gather', 'dissemin', 'technic', 'inform', 'intern', 'well', 'extern', 'clients.', 'cours', 'particip', 'opportun', 'learn', 'develop', 'templat', 'form', 'custom', 'text', 'enhanc', 'way', 'messag', 'appropri', 'develop', 'present', 'deliv', 'accord', 'particular', 'audiences.']",Ingles
320,ITEM-187218,"['test', 'item', '-', 'use', 'test', 'item', '-', 'use']",Ingles
321,ITEM-187219,"['workshop:', 'enabl', 'greater', 'capac', 'innov', 'perform', 'cours', 'particip', 'learn', 'methodolog', 'help', 'achiev', 'ideal', 'product', 'state:', 'manag', 'system', 'help', 'individu', 'organ', 'bring', 'order', 'chao', 'enabl', 'greater', 'capac', 'innov', 'performance.']",Ingles
322,ITEM-187220,"['ceb', '-', 'risk', 'manag', 'leadership', 'council', 'blend', 'modal', 'train', 'research', 'insight', 'risk', 'manag', 'decis', 'diagnost', 'tool', 'proven', 'best', 'practices.']",Ingles
323,ITEM-187222,"['sec/isd', 'follow-up', 'workshop', 'follow', 'workshop', 'sec/isd', 'implement', 'new', 'tool', 'reinforc', 'skill', 'result', 'team', 'build', 'workshop', 'build', 'bridg', 'improv', 'effectiveness:•', 'increas', 'improv', 'align', 'iso', 'team•', 'enhanc', 'work', 'relationship', 'amongst', 'team', 'members.•', 'promot', 'better', 'intern', 'communic', 'greater', 'collaboration.']",Ingles
324,ITEM-187223,"['webinar', '-', 'loan', 'base', 'result', 'lesson', 'learn', 'invest', 'lend', 'instrument:', 'loan', 'base', 'result']",Ingles
325,ITEM-187224,"['raroc', 'tool', 'updat', '-', 'corpor', '-', 'julio', 'quick', 'train', 'session', 'raroc', 'tool', 'recent', 'updat', 'tool', 'portal/resources/market', '&', 'oper', 'risk', 'webpages.']",Ingles
326,ITEM-187225,"['project', 'monitorig', 'evalu', 'govern', 'offici', 'peus', 'piu', 'idb', 'oper', 'team', 'face', 'face', 'cours', 'deliv', 'intern', 'law', 'institut']",Ingles
327,ITEM-187226,"['procur', 'fair', 'procur', 'fair', 'cdb', 'project', 'manag', 'procur', 'offic', 'piu', 'idb']",Ingles
328,ITEM-187227,"['public', 'expenditur', 'financi', 'account', '(pefa)', 'train', 'train', 'pefa', 'methodolog', 'pefa', 'secretariat', 'address', 'main', 'aspect', 'updat', 'methodology.']",Ingles
329,ITEM-187228,"['access', 'inform', 'policy:', 'cours', 'idb', 'employe', 'cours', 'design', 'idb', 'employe', 'help', 'identifi', 'fundament', 'aspect', 'access', 'inform', 'polici', 'critic', 'factor', 'implementation.', 'addit', 'idb', 'employe', 'recogn', 'role', 'complianc', 'polici', 'idb.']",Ingles
330,ITEM-187230,"['new', 'idb', 'internship', 'program', 'guidelines:', 'overview', 'session', 'introduc', 'term', 'condit', 'new', 'idb', 'internship', 'program', 'hq', 'countri', 'offic', 'offic', 'asia', 'offic', 'europ', 'intal.']",Ingles
331,ITEM-187231,"['idb', 'internship', 'program', 'guidelines:', 'overview', 'overview', 'term', 'condit', 'new', 'idb', 'internship', 'guidelin', 'hq', 'countri', 'offic', 'offic', 'asia', 'offic', 'europ', 'intal.']",Ingles
332,ITEM-187232,"['idb', 'internship', 'program', 'guidelines:', 'overview', 'overview', 'term', 'condit', 'new', 'idb', 'internship', 'guidelin', 'hq', 'countri', 'offic', 'offic', 'asia', 'offic', 'europ', 'intal.']",Ingles
333,ITEM-187239,"['ethic', 'leadership', 'idb', 'employe', 'cours', 'design', 'idb', 'employees.', 'provid', 'review', 'code', 'ethic', 'profression', 'conduct', 'help', 'employe', 'understand', 'role', 'promot', 'posit', 'product', 'workplace.']",Ingles
334,ITEM-187240,"['climat', 'chang', 'onlin', 'cours', 'relat', 'topic']",Ingles
335,ITEM-187242,"['investig', 'audit', 'train', 'interact', 'train', 'audit', 'forens', 'investig', 'oii', 'team']",Ingles
336,ITEM-187243,"['workshop', 'wastewat', 'manag', 'era', 'circular', 'economi', 'workshop', 'wastewat', 'manag', 'era', 'circular', 'economi']",Ingles
337,ITEM-187245,"['idb', 'flagship', 'report', '“develop', 'americas”', '(dia)', 'workshop', 'workshop', 'focus', 'latin', 'america', 'caribbean', '(lac)', 'integr', 'global', 'economy.', 'despit', 'quarter', 'centuri', '“experiment”', 'pro-trad', 'invest', 'polici', 'evolv', 'background', 'seismic', 'chang', 'world', 'economy--', 'rise', 'mega', 'economi', 'disrupt', 'technolog', 'chang', 'radic', 'shift', 'polit', 'economi', 'globalization--th', 'region', 'yet', 'fulli', 'draw', 'relev', 'lesson', 'inform', 'current', 'futur', 'polici', 'agenda.']",Ingles
338,ITEM-187253,"['english', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
339,ITEM-187254,"['english', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
340,ITEM-187255,"['english', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
341,ITEM-187256,"['english', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
342,ITEM-187259,"['strateg', 'leadership', 'environment', 'social', 'safeguard', 'workshop', 'workshop', 'senior', 'specialist', 'unit', 'chief', 'address', 'polici', 'issu', 'identifi', 'throught', 'first', 'semest', 'defin', 'prioriti', 'move', 'forward.']",Ingles
343,ITEM-187261,"['esg', 'valu', 'workshop', 'workshop', 'esg', 'staff', 'consult', 'establish', 'unit', 'valu', 'priorities.']",Ingles
344,ITEM-187262,"['polici', 'procedur', 'personnel', 'corpor', 'procur', 'respons', 'countri', 'offic', 'polici', 'procedur', 'personnel', 'corpor', 'procur', 'respons', 'countri', 'offic']",Ingles
345,ITEM-187265,"['french', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
346,ITEM-187266,"['french', '-', 'hq', 'group', 'class', '-', 'languag', 'program']",Ingles
347,ITEM-187268,"['french', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
348,ITEM-187270,"['french', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
349,ITEM-187271,"['french', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
350,ITEM-187273,"['appli', 'behavior', 'insight', 'design', 'public', 'polici', '-', 'semana', 'de', 'economista', 'follow', 'two', 'success', 'program', 'idb', 'leadership', 'technic', 'staff', 'respect', 'propos', 'day', 'program', 'led', 'faculti', 'chair', 'professor', 'brigitt', 'madrian', 'rethought', 'core', 'content', 'context', 'experi', 'respons', 'train', 'cohort', 'idb', 'countri', 'economists.', 'program', 'curriculum', 'professor', 'madrian', 'design', 'program', 'base', 'world-lead', 'research', 'leadership', 'field', 'secur', 'professor', 'david', 'laibson', 'current', 'chair', 'econom', 'harvard', 'university.', 'professor', 'madrian', 'laibson', 'instrument', 'earli', 'research', 'field', 'well-known', 'context', 'collabor', 'around', 'pension', 'default', 'uk', 'us', 'countries.given', 'idb', 'countri', 'economist', 'extens', 'train', 'experi', 'econom', 'professor', 'madrian', 'design', 'intens', 'program', 'build', 'knowledg', 'experi', 'impart', 'current', 'cut', 'edg', 'research', 'professor', 'laibson', 'purview', 'colleagu', 'across', 'harvard', 'world', '(includ', 'recent', 'research', 'behavior', 'econom', 'equal', 'design', 'professor', 'iri', 'bohnet', 'lunchtim', 'session)', 'think', 'context', 'country-bas', 'view', 'corp', 'countri', 'economists.']",Ingles
351,ITEM-187274,"['portugues', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
352,ITEM-187275,"['spanish', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
353,ITEM-187276,"['cbl', 'countri', 'team', 'workshop', '-', 'innov', '&', 'emot', 'intellig', 'cbl', 'propos', 'host', '-day', 'workshop', 'emot', 'intellig', 'innov', 'period', 'septemb', '.', 'workshop', 'bring', 'togeth', 'full', 'countri', 'team', 'i.e.', 'personnel', 'integr', 'part', 'design', 'execut', 'monitor', 'portfolio', 'prepar', 'countri', 'strategi', 'whether', 'base', 'countri', 'offic', 'provid', 'support', 'headquart', 'countri', 'offic', 'includ', 'project', 'team', 'leaders/sector', 'specialists.', 'workshop', 'hope', 'set', 'stage', 'innov', 'think', 'chart', 'way', 'forward', 'beliz', 'context', 'current', 'countri', 'strategy.', 'specif', 'object', 'workshop', '()', 'strengthen', 'countri', 'team', 'skill', 'emot', 'intellig', 'innov', '()', 'develop', 'draft', 'innov', 'action', 'plan', 'line', 'goal', 'object', 'cid', 'innov', 'action', 'plan.']",Ingles
354,ITEM-187278,"['spanish', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
355,ITEM-187279,"['spanish', '-', 'hq', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
356,ITEM-187282,"['introduct', 'r', 'visual', '-', 'data', 'scienc', 'academi', 'onlin', 'train', 'introduct', 'r', 'visual', 'cours', 'teach', 'new', 'data', 'scienc', 'skill', 'set', 'support', 'instrucion', 'videos.', 'design', 'individu', 'without', 'program', 'background.', 'end', 'cours', 'abl', 'to:', 'use', 'r', 'easi', 'learn', 'program', 'languag', 'quick', 'manipul', 'clean', 'visual', 'larg', 'amount', 'data.']",Ingles
357,ITEM-187283,"['cluster', 'find', 'pattern', '-', 'data', 'scienc', 'onlin', 'technic', 'cluster', 'find', 'pattern', 'cours', 'design', 'student', 'basic', 'familiar', 'r', 'experi', 'data', 'analysi', 'data', 'manipulation.', 'student', 'learn', 'frame', 'problem', 'find', 'new', 'pattern', 'data', 'perform', 'differ', 'type', 'cluster', 'analysi', 'find', 'pattern', 'evalu', 'qualiti', 'relev', 'results.', 'end', 'cours', 'abl', 'to:', 'find', 'latent', 'pattern', 'group', 'differ', 'type', 'data', 'evalu', 'accuraci', 'effect', 'cluster', 'analysi', 'understand', 'purpos', 'implic', 'cluster', 'method', 'cannot', 'achieve.']",Ingles
358,ITEM-187284,"['leg', 'workshop', 'annual', 'workshop', 'legal', 'department.']",Ingles
359,ITEM-187288,"['spanish', '-', 'hq', 'group', 'class', '-', 'langaug', 'cultur', 'program']",Ingles
360,ITEM-187289,"['sprint', 'document', 'knowledg', 'share', 'methodolog', 'documentathon', 'kld', 'team', 'leader']",Ingles
361,ITEM-187291,"['social', 'workshop', 'consult', 'indigen', 'peopl', 'polici', 'gender', 'meet', 'social', 'practic', 'group', 'discuss', 'key', 'issu', 'social', 'safeguard', 'polici']",Ingles
362,ITEM-187294,"['fundament', 'sovereign', 'guarante', 'oper', 'workshop', 'board', 'video', '-', 'fundament', 'sovereign', 'guarante', 'oper', 'workshop']",Ingles
363,ITEM-187295,"['design', 'implement', 'artifici', 'intellig', '(ai)', 'solut', 'design', 'implement', 'artifici', 'intellig', '(ai)', 'solut']",Ingles
